InvoiceNo,CustomerID,InvoiceDate,Country,StockCode,Description,Quantity,UnitPrice,Revenue,Date,DateID
575075,13975.0,2011-11-08 13:19:00,United Kingdom,23355,HOT WATER BOTTLE KEEP CALM,3,4.95,14.850000000000001,2011-11-08 13:19:00,14689
575076,16639.0,2011-11-08 13:20:00,United Kingdom,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,1.95,19.5,2011-11-08 13:20:00,14690
575077,15406.0,2011-11-08 13:22:00,United Kingdom,23344,JUMBO BAG 50'S CHRISTMAS ,10,2.08,20.8,2011-11-08 13:22:00,14691
575078,17633.0,2011-11-08 13:25:00,United Kingdom,23494,VINTAGE DOILY DELUXE SEWING KIT ,6,5.95,35.7,2011-11-08 13:25:00,14692
575080,14676.0,2011-11-08 13:29:00,United Kingdom,23439,HAND WARMER RED LOVE HEART,72,2.1,151.20000000000002,2011-11-08 13:29:00,14693
575083,18123.0,2011-11-08 13:31:00,United Kingdom,22210,WOOD STAMP SET BEST WISHES,10,1.65,16.5,2011-11-08 13:31:00,14694
575085,12849.0,2011-11-08 13:41:00,United Kingdom,22835,HOT WATER BOTTLE I AM SO POORLY,2,4.65,9.3,2011-11-08 13:41:00,14695
575086,16618.0,2011-11-08 13:52:00,United Kingdom,22952,60 CAKE CASES VINTAGE CHRISTMAS,24,0.55,13.200000000000001,2011-11-08 13:52:00,14696
575087,16549.0,2011-11-08 13:57:00,United Kingdom,20719,WOODLAND CHARLOTTE BAG,1,0.72,0.72,2011-11-08 13:57:00,14697
575088,13272.0,2011-11-08 14:00:00,United Kingdom,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2.55,15.299999999999999,2011-11-08 14:00:00,14698
575089,13437.0,2011-11-08 14:02:00,United Kingdom,22595,CHRISTMAS GINGHAM HEART,12,0.85,10.2,2011-11-08 14:02:00,14699
575090,17515.0,2011-11-08 14:04:00,United Kingdom,85054,FRENCH ENAMEL POT W LID,4,2.95,11.8,2011-11-08 14:04:00,14700
575091,17160.0,2011-11-08 14:05:00,United Kingdom,20723,STRAWBERRY CHARLOTTE BAG,10,0.85,8.5,2011-11-08 14:05:00,14701
575117,12748.0,2011-11-08 14:22:00,United Kingdom,23084,RABBIT NIGHT LIGHT,1,2.08,2.08,2011-11-08 14:22:00,14702
575125,15043.0,2011-11-08 14:26:00,United Kingdom,20711,JUMBO BAG TOYS ,100,1.95,195.0,2011-11-08 14:26:00,14703
575127,13695.0,2011-11-08 14:26:00,United Kingdom,48184,DOORMAT ENGLISH ROSE ,2,7.95,15.9,2011-11-08 14:26:00,14703
575128,16837.0,2011-11-08 14:27:00,United Kingdom,21014,SWISS CHALET TREE DECORATION ,24,0.85,20.4,2011-11-08 14:27:00,14704
575129,13110.0,2011-11-08 14:30:00,United Kingdom,23407,SET OF 2 TRAYS HOME SWEET HOME,1,9.95,9.95,2011-11-08 14:30:00,14705
575131,15208.0,2011-11-08 14:39:00,United Kingdom,23541,WALL ART CLASSIC PUDDINGS ,8,8.25,66.0,2011-11-08 14:39:00,14706
575132,18177.0,2011-11-08 14:44:00,United Kingdom,35599B,BLACK CHRISTMAS TREE 120CM,6,8.49,50.94,2011-11-08 14:44:00,14707
575133,14667.0,2011-11-08 14:48:00,United Kingdom,23437, 50'S CHRISTMAS GIFT BAG LARGE,40,1.25,50.0,2011-11-08 14:48:00,14708
575134,14667.0,2011-11-08 14:49:00,United Kingdom,22111,SCOTTIE DOG HOT WATER BOTTLE,4,4.95,19.8,2011-11-08 14:49:00,14709
575135,13928.0,2011-11-08 14:49:00,United Kingdom,23153,ZINC SWEETHEART WIRE LETTER RACK,4,3.75,15.0,2011-11-08 14:49:00,14709
575136,15103.0,2011-11-08 14:53:00,United Kingdom,23247,BISCUIT TIN 50'S CHRISTMAS,6,2.89,17.34,2011-11-08 14:53:00,14710
575137,13090.0,2011-11-08 15:13:00,United Kingdom,23000,TRAVEL CARD WALLET TRANSPORT,24,0.42,10.08,2011-11-08 15:13:00,14711
575139,16863.0,2011-11-08 15:26:00,United Kingdom,23691,KEEP CALM BIRTHDAY WRAP,25,0.42,10.5,2011-11-08 15:26:00,14712
575140,18198.0,2011-11-08 15:35:00,United Kingdom,23321,SMALL WHITE HEART OF WICKER,40,1.69,67.6,2011-11-08 15:35:00,14713
575141,15615.0,2011-11-08 15:35:00,United Kingdom,23301,GARDENERS KNEELING PAD KEEP CALM ,12,1.65,19.799999999999997,2011-11-08 15:35:00,14713
575143,13643.0,2011-11-08 15:37:00,United Kingdom,22595,CHRISTMAS GINGHAM HEART,12,0.85,10.2,2011-11-08 15:37:00,14714
575144,12540.0,2011-11-08 15:38:00,Spain,23469,CARD HOLDER LOVE BIRD SMALL,6,4.15,24.900000000000002,2011-11-08 15:38:00,14715
575145,14116.0,2011-11-08 15:40:00,United Kingdom,22568,FELTCRAFT CUSHION OWL,4,3.75,15.0,2011-11-08 15:40:00,14716
575146,17313.0,2011-11-08 15:45:00,United Kingdom,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,24,3.39,81.36,2011-11-08 15:45:00,14717
575147,17937.0,2011-11-08 15:45:00,United Kingdom,22622,BOX OF VINTAGE ALPHABET BLOCKS,12,9.95,119.39999999999999,2011-11-08 15:45:00,14717
575148,13867.0,2011-11-08 15:48:00,United Kingdom,85066,CREAM SWEETHEART MINI CHEST,2,12.75,25.5,2011-11-08 15:48:00,14718
575149,16626.0,2011-11-08 15:59:00,United Kingdom,21755,LOVE BUILDING BLOCK WORD,3,5.95,17.85,2011-11-08 15:59:00,14719
575151,12395.0,2011-11-08 16:12:00,Belgium,22629,SPACEBOY LUNCH BOX ,12,1.95,23.4,2011-11-08 16:12:00,14720
575152,16284.0,2011-11-08 16:12:00,United Kingdom,20973,12 PENCIL SMALL TUBE WOODLAND,1,0.65,0.65,2011-11-08 16:12:00,14720
575154,12395.0,2011-11-08 16:15:00,Belgium,22726,ALARM CLOCK BAKELIKE GREEN,4,3.75,15.0,2011-11-08 16:15:00,14721
575163,17961.0,2011-11-08 16:28:00,United Kingdom,22473,TV DINNER TRAY VINTAGE PAISLEY,1,4.95,4.95,2011-11-08 16:28:00,14722
575164,18216.0,2011-11-08 16:55:00,United Kingdom,22627,MINT KITCHEN SCALES,2,8.5,17.0,2011-11-08 16:55:00,14723
575165,14342.0,2011-11-08 17:05:00,United Kingdom,84879,ASSORTED COLOUR BIRD ORNAMENT,16,1.69,27.04,2011-11-08 17:05:00,14724
575166,17022.0,2011-11-08 17:09:00,United Kingdom,85099B,JUMBO BAG RED RETROSPOT,10,1.65,16.5,2011-11-08 17:09:00,14725
575167,15153.0,2011-11-08 17:09:00,United Kingdom,23084,RABBIT NIGHT LIGHT,6,2.08,12.48,2011-11-08 17:09:00,14725
575168,15290.0,2011-11-08 17:19:00,United Kingdom,10135,COLOURING PENCILS BROWN TUBE,20,1.25,25.0,2011-11-08 17:19:00,14726
575169,14367.0,2011-11-08 17:21:00,United Kingdom,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,12,0.85,10.2,2011-11-08 17:21:00,14727
575170,17006.0,2011-11-08 17:42:00,United Kingdom,22113,GREY HEART HOT WATER BOTTLE,10,3.75,37.5,2011-11-08 17:42:00,14728
575178,13798.0,2011-11-09 08:11:00,United Kingdom,21035,SET/2 RED RETROSPOT TEA TOWELS ,100,2.95,295.0,2011-11-09 08:11:00,14729
575179,14284.0,2011-11-09 08:11:00,United Kingdom,23110,PARISIENNE KEY CABINET ,4,5.75,23.0,2011-11-09 08:11:00,14729
575180,15187.0,2011-11-09 08:14:00,United Kingdom,22946,WOODEN ADVENT CALENDAR CREAM,24,16.95,406.79999999999995,2011-11-09 08:14:00,14730
575181,14709.0,2011-11-09 08:21:00,United Kingdom,22386,JUMBO BAG PINK POLKADOT,10,1.95,19.5,2011-11-09 08:21:00,14731
575182,14709.0,2011-11-09 08:24:00,United Kingdom,23583,LUNCH BAG PAISLEY PARK  ,10,1.65,16.5,2011-11-09 08:24:00,14732
575183,13046.0,2011-11-09 08:36:00,United Kingdom,23215,JINGLE BELL HEART ANTIQUE SILVER,12,2.08,24.96,2011-11-09 08:36:00,14733
575184,16839.0,2011-11-09 08:41:00,United Kingdom,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,8,12.75,102.0,2011-11-09 08:41:00,14734
575185,14051.0,2011-11-09 08:50:00,United Kingdom,22423,REGENCY CAKESTAND 3 TIER,6,10.95,65.69999999999999,2011-11-09 08:50:00,14735
575186,17611.0,2011-11-09 09:01:00,United Kingdom,85054,FRENCH ENAMEL POT W LID,6,2.95,17.700000000000003,2011-11-09 09:01:00,14736
575187,16759.0,2011-11-09 09:06:00,United Kingdom,21495,SKULLS AND CROSSBONES WRAP,25,0.42,10.5,2011-11-09 09:06:00,14737
575188,16759.0,2011-11-09 09:07:00,United Kingdom,23081,GREEN METAL BOX ARMY SUPPLIES,2,8.25,16.5,2011-11-09 09:07:00,14738
575189,13029.0,2011-11-09 09:13:00,United Kingdom,22504,CABIN BAG VINTAGE RETROSPOT,18,29.95,539.1,2011-11-09 09:13:00,14739
575190,15189.0,2011-11-09 09:21:00,United Kingdom,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,120,2.55,306.0,2011-11-09 09:21:00,14740
575191,18144.0,2011-11-09 09:22:00,United Kingdom,21260,FIRST AID TIN,12,3.25,39.0,2011-11-09 09:22:00,14741
575192,16205.0,2011-11-09 09:32:00,United Kingdom,22619,SET OF 6 SOLDIER SKITTLES,24,3.75,90.0,2011-11-09 09:32:00,14742
575193,12681.0,2011-11-09 09:34:00,France,23245,SET OF 3 REGENCY CAKE TINS,4,4.95,19.8,2011-11-09 09:34:00,14743
575194,16767.0,2011-11-09 09:38:00,United Kingdom,21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,36,1.69,60.839999999999996,2011-11-09 09:38:00,14744
575195,16767.0,2011-11-09 09:40:00,United Kingdom,21928,JUMBO BAG SCANDINAVIAN PAISLEY,10,1.95,19.5,2011-11-09 09:40:00,14745
575196,16767.0,2011-11-09 09:41:00,United Kingdom,23344,JUMBO BAG 50'S CHRISTMAS ,40,2.08,83.2,2011-11-09 09:41:00,14746
575197,16767.0,2011-11-09 09:42:00,United Kingdom,23582,VINTAGE DOILY JUMBO BAG RED ,10,2.08,20.8,2011-11-09 09:42:00,14747
575198,12921.0,2011-11-09 09:47:00,United Kingdom,23531,WALL ART BIG LOVE ,3,4.77,14.309999999999999,2011-11-09 09:47:00,14748
575199,12921.0,2011-11-09 09:48:00,United Kingdom,23203,JUMBO BAG DOILEY PATTERNS,40,2.08,83.2,2011-11-09 09:48:00,14749
575200,12921.0,2011-11-09 09:50:00,United Kingdom,23084,RABBIT NIGHT LIGHT,6,2.08,12.48,2011-11-09 09:50:00,14750
575201,13629.0,2011-11-09 09:52:00,United Kingdom,85099F,JUMBO BAG STRAWBERRY,200,1.95,390.0,2011-11-09 09:52:00,14751
575202,13018.0,2011-11-09 10:14:00,United Kingdom,21155,RED RETROSPOT PEG BAG,6,2.1,12.600000000000001,2011-11-09 10:14:00,14752
575203,13018.0,2011-11-09 10:14:00,United Kingdom,23084,RABBIT NIGHT LIGHT,24,2.08,49.92,2011-11-09 10:14:00,14752
575204,15027.0,2011-11-09 10:16:00,United Kingdom,23355,HOT WATER BOTTLE KEEP CALM,6,4.95,29.700000000000003,2011-11-09 10:16:00,14753
575205,13147.0,2011-11-09 10:18:00,United Kingdom,79321,CHILLI LIGHTS,48,3.82,183.35999999999999,2011-11-09 10:18:00,14754
575206,14298.0,2011-11-09 10:26:00,United Kingdom,23452,HEART MINI PORTRAIT FRAME,12,1.95,23.4,2011-11-09 10:26:00,14755
575207,18172.0,2011-11-09 10:27:00,United Kingdom,22561,WOODEN SCHOOL COLOURING SET,24,1.65,39.599999999999994,2011-11-09 10:27:00,14756
575208,18172.0,2011-11-09 10:27:00,United Kingdom,20975,12 PENCILS SMALL TUBE RED RETROSPOT,24,0.65,15.600000000000001,2011-11-09 10:27:00,14756
575209,14214.0,2011-11-09 10:31:00,United Kingdom,22571,ROCKING HORSE RED CHRISTMAS ,12,0.72,8.64,2011-11-09 10:31:00,14757
575210,14732.0,2011-11-09 10:32:00,United Kingdom,23084,RABBIT NIGHT LIGHT,6,2.08,12.48,2011-11-09 10:32:00,14758
575211,17377.0,2011-11-09 10:39:00,United Kingdom,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,1,3.75,3.75,2011-11-09 10:39:00,14759
575212,14108.0,2011-11-09 10:41:00,United Kingdom,23506,MINI PLAYING CARDS SPACEBOY ,20,0.42,8.4,2011-11-09 10:41:00,14760
575213,16210.0,2011-11-09 10:47:00,United Kingdom,21137,BLACK RECORD COVER FRAME,480,3.39,1627.2,2011-11-09 10:47:00,14761
575214,16751.0,2011-11-09 10:48:00,United Kingdom,22617,BAKING SET SPACEBOY DESIGN,216,4.25,918.0,2011-11-09 10:48:00,14762
575215,18109.0,2011-11-09 11:04:00,United Kingdom,23111,PARISIENNE SEWING BOX,2,12.5,25.0,2011-11-09 11:04:00,14763
575216,13384.0,2011-11-09 11:04:00,United Kingdom,22904,CALENDAR PAPER CUT DESIGN,24,2.95,70.80000000000001,2011-11-09 11:04:00,14763
575217,14794.0,2011-11-09 11:10:00,United Kingdom,23202,JUMBO BAG VINTAGE LEAF,10,2.08,20.8,2011-11-09 11:10:00,14764
575218,16592.0,2011-11-09 11:16:00,United Kingdom,23300,GARDENERS KNEELING PAD CUP OF TEA ,12,1.45,17.4,2011-11-09 11:16:00,14765
575219,17511.0,2011-11-09 11:17:00,United Kingdom,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,12,8.5,102.0,2011-11-09 11:17:00,14766
575220,17511.0,2011-11-09 11:19:00,United Kingdom,23344,JUMBO BAG 50'S CHRISTMAS ,100,2.08,208.0,2011-11-09 11:19:00,14767
575221,12949.0,2011-11-09 11:25:00,United Kingdom,20972,PINK CREAM FELT CRAFT TRINKET BOX ,12,1.25,15.0,2011-11-09 11:25:00,14768
575222,16880.0,2011-11-09 11:33:00,United Kingdom,21591,COSY HOUR CIGAR BOX MATCHES ,7,1.25,8.75,2011-11-09 11:33:00,14769
575255,15769.0,2011-11-09 11:55:00,United Kingdom,84997B,RED 3 PIECE RETROSPOT CUTLERY SET,144,3.75,540.0,2011-11-09 11:55:00,14770
575256,13408.0,2011-11-09 11:58:00,United Kingdom,23497,CLASSIC CHROME BICYCLE BELL ,48,1.45,69.6,2011-11-09 11:58:00,14771
575258,13623.0,2011-11-09 12:00:00,United Kingdom,21810,CHRISTMAS HANGING STAR WITH BELL,6,1.25,7.5,2011-11-09 12:00:00,14772
575269,17865.0,2011-11-09 12:08:00,United Kingdom,22413,METAL SIGN TAKE IT OR LEAVE IT ,6,2.95,17.700000000000003,2011-11-09 12:08:00,14773
575291,16656.0,2011-11-09 12:20:00,United Kingdom,21704,BAG 250g SWIRLY MARBLES,72,0.85,61.199999999999996,2011-11-09 12:20:00,14774
575296,16041.0,2011-11-09 12:25:00,United Kingdom,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,540,2.55,1377.0,2011-11-09 12:25:00,14775
575297,15134.0,2011-11-09 12:26:00,United Kingdom,84581,DOG TOY WITH PINK CROCHET SKIRT,4,3.75,15.0,2011-11-09 12:26:00,14776
575298,17841.0,2011-11-09 12:29:00,United Kingdom,47566B,TEA TIME PARTY BUNTING,2,4.65,9.3,2011-11-09 12:29:00,14777
575299,14691.0,2011-11-09 12:30:00,United Kingdom,23188,VINTAGE  2 METER FOLDING RULER,12,1.65,19.799999999999997,2011-11-09 12:30:00,14778
575300,13804.0,2011-11-09 12:30:00,United Kingdom,21231,SWEETHEART CERAMIC TRINKET BOX,12,1.25,15.0,2011-11-09 12:30:00,14778
575301,13804.0,2011-11-09 12:32:00,United Kingdom,23455,SMALL PARLOUR PICTURE FRAME,6,2.89,17.34,2011-11-09 12:32:00,14779
575302,17086.0,2011-11-09 12:32:00,United Kingdom,20724,RED RETROSPOT CHARLOTTE BAG,100,0.85,85.0,2011-11-09 12:32:00,14779
575303,12893.0,2011-11-09 12:34:00,United Kingdom,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,1,3.75,3.75,2011-11-09 12:34:00,14780
575304,17841.0,2011-11-09 12:38:00,United Kingdom,M,Manual,1,1.25,1.25,2011-11-09 12:38:00,14781
575305,14188.0,2011-11-09 12:45:00,United Kingdom,23209,LUNCH BAG DOILEY PATTERN ,20,1.65,33.0,2011-11-09 12:45:00,14782
575312,13588.0,2011-11-09 12:49:00,United Kingdom,21791,VINTAGE HEADS AND TAILS CARD GAME ,12,1.25,15.0,2011-11-09 12:49:00,14783
575317,17402.0,2011-11-09 13:12:00,United Kingdom,23544,WALL ART MID CENTURY MODERN ,2,8.25,16.5,2011-11-09 13:12:00,14784
575318,14921.0,2011-11-09 13:17:00,United Kingdom,23318,BOX OF 6 MINI VINTAGE CRACKERS,12,2.49,29.880000000000003,2011-11-09 13:17:00,14785
575319,14836.0,2011-11-09 13:26:00,United Kingdom,21888,BINGO SET,4,3.75,15.0,2011-11-09 13:26:00,14786
575320,17011.0,2011-11-09 13:30:00,United Kingdom,47566,PARTY BUNTING,4,4.65,18.6,2011-11-09 13:30:00,14787
575321,15311.0,2011-11-09 13:34:00,United Kingdom,22426,ENAMEL WASH BOWL CREAM,1,3.75,3.75,2011-11-09 13:34:00,14788
575322,14543.0,2011-11-09 13:36:00,United Kingdom,23009,I LOVE LONDON BABY GIFT SET,2,14.95,29.9,2011-11-09 13:36:00,14789
575323,15392.0,2011-11-09 13:37:00,United Kingdom,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,24,0.85,20.4,2011-11-09 13:37:00,14790
575324,14240.0,2011-11-09 13:45:00,United Kingdom,23432,PRETTY HANGING QUILTED HEARTS,12,0.83,9.959999999999999,2011-11-09 13:45:00,14791
575325,17293.0,2011-11-09 13:46:00,United Kingdom,23090,VINTAGE GLASS T-LIGHT HOLDER,24,0.83,19.919999999999998,2011-11-09 13:46:00,14792
575326,12532.0,2011-11-09 13:47:00,France,22340,NOEL GARLAND PAINTED ZINC ,24,1.65,39.599999999999994,2011-11-09 13:47:00,14793
575328,17857.0,2011-11-09 13:48:00,United Kingdom,23194,GYMKHANNA TREASURE BOOK BOX,300,2.25,675.0,2011-11-09 13:48:00,14794
575329,17038.0,2011-11-09 13:50:00,United Kingdom,23536,VILLAGE SHOW WALL ART,1,5.95,5.95,2011-11-09 13:50:00,14795
575330,15152.0,2011-11-09 13:50:00,United Kingdom,23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,4,3.75,15.0,2011-11-09 13:50:00,14795
575331,13209.0,2011-11-09 13:52:00,United Kingdom,23189,SET OF 12 FORK CANDLES,6,2.49,14.940000000000001,2011-11-09 13:52:00,14796
575332,13209.0,2011-11-09 13:53:00,United Kingdom,23084,RABBIT NIGHT LIGHT,48,2.08,99.84,2011-11-09 13:53:00,14797
575333,13209.0,2011-11-09 13:54:00,United Kingdom,23529,DOLLY GIRL WALL ART,6,3.75,22.5,2011-11-09 13:54:00,14798
575334,14493.0,2011-11-09 13:54:00,United Kingdom,23502,PLAYING CARDS VINTAGE DOILEY ,12,1.25,15.0,2011-11-09 13:54:00,14798
575335,12931.0,2011-11-09 13:56:00,United Kingdom,22197,SMALL POPCORN HOLDER,700,0.72,504.0,2011-11-09 13:56:00,14799
575336,14968.0,2011-11-09 13:58:00,United Kingdom,23295,SET OF 12 MINI LOAF BAKING CASES,2,0.72,1.44,2011-11-09 13:58:00,14800
575337,17867.0,2011-11-09 14:11:00,United Kingdom,20992,JAZZ HEARTS PURSE NOTEBOOK,1,0.85,0.85,2011-11-09 14:11:00,14801
575338,17867.0,2011-11-09 14:15:00,United Kingdom,22605,WOODEN CROQUET GARDEN SET,1,14.95,14.95,2011-11-09 14:15:00,14802
575339,15555.0,2011-11-09 14:29:00,United Kingdom,23458,DOLLY CABINET 3 DRAWERS ,1,14.95,14.95,2011-11-09 14:29:00,14803
575340,15485.0,2011-11-09 14:31:00,United Kingdom,21497,FANCY FONTS BIRTHDAY WRAP,25,0.42,10.5,2011-11-09 14:31:00,14804
575342,17528.0,2011-11-09 14:44:00,United Kingdom,23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,4,3.75,15.0,2011-11-09 14:44:00,14805
575352,12504.0,2011-11-09 14:56:00,Germany,22236,CAKE STAND 3 TIER MAGIC GARDEN,12,10.95,131.39999999999998,2011-11-09 14:56:00,14806
575356,13882.0,2011-11-09 14:58:00,United Kingdom,22112,CHOCOLATE HOT WATER BOTTLE,5,4.95,24.75,2011-11-09 14:58:00,14807
575360,16516.0,2011-11-09 14:59:00,United Kingdom,84378,SET OF 3 HEART COOKIE CUTTERS,12,1.25,15.0,2011-11-09 14:59:00,14808
575366,14621.0,2011-11-09 15:02:00,United Kingdom,23344,JUMBO BAG 50'S CHRISTMAS ,10,2.08,20.8,2011-11-09 15:02:00,14809
575367,15114.0,2011-11-09 15:05:00,United Kingdom,22142,CHRISTMAS CRAFT WHITE FAIRY ,24,1.45,34.8,2011-11-09 15:05:00,14810
575368,14482.0,2011-11-09 15:07:00,United Kingdom,90065B,BLACK VINT ART DEC CRYSTAL BRACELET,1,6.75,6.75,2011-11-09 15:07:00,14811
575369,16655.0,2011-11-09 15:09:00,United Kingdom,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,40,2.55,102.0,2011-11-09 15:09:00,14812
575370,13522.0,2011-11-09 15:11:00,United Kingdom,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2.55,15.299999999999999,2011-11-09 15:11:00,14813
575371,14132.0,2011-11-09 15:11:00,United Kingdom,22731,3D CHRISTMAS STAMPS STICKERS ,36,1.25,45.0,2011-11-09 15:11:00,14813
575383,15986.0,2011-11-09 15:17:00,United Kingdom,21135,VICTORIAN  METAL POSTCARD SPRING,8,1.69,13.52,2011-11-09 15:17:00,14814
575384,17690.0,2011-11-09 15:17:00,United Kingdom,23318,BOX OF 6 MINI VINTAGE CRACKERS,6,2.49,14.940000000000001,2011-11-09 15:17:00,14814
575387,13992.0,2011-11-09 15:23:00,United Kingdom,20978,36 PENCILS TUBE SKULLS,16,1.25,20.0,2011-11-09 15:23:00,14815
575388,12971.0,2011-11-09 15:30:00,United Kingdom,84946,ANTIQUE SILVER TEA GLASS ETCHED,144,1.25,180.0,2011-11-09 15:30:00,14816
575389,12971.0,2011-11-09 15:31:00,United Kingdom,21464,DISCO BALL ROTATOR BATTERY OPERATED,2,4.25,8.5,2011-11-09 15:31:00,14817
575390,12971.0,2011-11-09 15:31:00,United Kingdom,22574,HEART WOODEN CHRISTMAS DECORATION,12,0.85,10.2,2011-11-09 15:31:00,14817
575391,14354.0,2011-11-09 15:36:00,United Kingdom,72817,SET OF 2 CHRISTMAS DECOUPAGE CANDLE,24,1.25,30.0,2011-11-09 15:36:00,14818
575392,14234.0,2011-11-09 15:42:00,United Kingdom,21642,ASSORTED TUTTI FRUTTI PEN,24,0.85,20.4,2011-11-09 15:42:00,14819
575410,17705.0,2011-11-09 15:50:00,United Kingdom,85099B,JUMBO BAG RED RETROSPOT,20,1.65,33.0,2011-11-09 15:50:00,14820
575415,16168.0,2011-11-09 15:51:00,United Kingdom,23313,VINTAGE CHRISTMAS BUNTING,50,4.95,247.5,2011-11-09 15:51:00,14821
575418,16986.0,2011-11-09 15:52:00,United Kingdom,85099C,JUMBO  BAG BAROQUE BLACK WHITE,10,1.95,19.5,2011-11-09 15:52:00,14822
575433,16953.0,2011-11-09 15:54:00,United Kingdom,85099B,JUMBO BAG RED RETROSPOT,10,1.65,16.5,2011-11-09 15:54:00,14823
575475,17702.0,2011-11-09 16:03:00,United Kingdom,22595,CHRISTMAS GINGHAM HEART,12,0.85,10.2,2011-11-09 16:03:00,14824
575476,15046.0,2011-11-09 16:10:00,United Kingdom,35954,SMALL FOLKART STAR CHRISTMAS DEC,120,0.42,50.4,2011-11-09 16:10:00,14825
575480,15594.0,2011-11-09 16:26:00,United Kingdom,15056P,EDWARDIAN PARASOL PINK,3,4.6,13.799999999999999,2011-11-09 16:26:00,14826
575481,15679.0,2011-11-09 16:28:00,United Kingdom,16008,SMALL FOLDING SCISSOR(POINTED EDGE),4,0.25,1.0,2011-11-09 16:28:00,14827
575482,15916.0,2011-11-09 16:33:00,United Kingdom,21351,CINAMMON & ORANGE WREATH,2,6.75,13.5,2011-11-09 16:33:00,14828
575483,16996.0,2011-11-09 16:43:00,United Kingdom,22383,LUNCH BAG SUKI  DESIGN ,20,1.65,33.0,2011-11-09 16:43:00,14829
575484,16670.0,2011-11-09 17:02:00,United Kingdom,22065,CHRISTMAS PUDDING TRINKET POT ,48,1.45,69.6,2011-11-09 17:02:00,14830
575485,18274.0,2011-11-09 17:03:00,United Kingdom,84509A,SET OF 4 ENGLISH ROSE PLACEMATS,4,3.75,15.0,2011-11-09 17:03:00,14831
575486,14911.0,2011-11-09 17:07:00,EIRE,22338,STAR DECORATION PAINTED ZINC ,96,0.65,62.400000000000006,2011-11-09 17:07:00,14832
575487,15450.0,2011-11-09 17:11:00,United Kingdom,21616,4 PEAR BOTANICAL DINNER CANDLES,12,3.75,45.0,2011-11-09 17:11:00,14833
575490,15031.0,2011-11-09 17:44:00,United Kingdom,22998,TRAVEL CARD WALLET KEEP CALM,4,0.42,1.68,2011-11-09 17:44:00,14834
575491,15531.0,2011-11-09 17:47:00,United Kingdom,21533,RETROSPOT LARGE MILK JUG,3,4.95,14.850000000000001,2011-11-09 17:47:00,14835
575492,18236.0,2011-11-10 08:06:00,United Kingdom,84946,ANTIQUE SILVER TEA GLASS ETCHED,24,1.25,30.0,2011-11-10 08:06:00,14836
575493,18210.0,2011-11-10 08:39:00,United Kingdom,23058,CHRISTMAS HANGING SNOWFLAKE,24,2.49,59.760000000000005,2011-11-10 08:39:00,14837
575494,17500.0,2011-11-10 09:08:00,United Kingdom,22826,LOVE SEAT ANTIQUE WHITE METAL,3,175.0,525.0,2011-11-10 09:08:00,14838
575495,14944.0,2011-11-10 09:09:00,United Kingdom,22866,HAND WARMER SCOTTY DOG DESIGN,48,1.85,88.80000000000001,2011-11-10 09:09:00,14839
575496,14944.0,2011-11-10 09:09:00,United Kingdom,23569,TRADTIONAL ALPHABET STAMP SET,24,4.95,118.80000000000001,2011-11-10 09:09:00,14839
575497,14944.0,2011-11-10 09:10:00,United Kingdom,23489,"GARLAND, VINTAGE BELLS",12,2.89,34.68,2011-11-10 09:10:00,14840
575498,12708.0,2011-11-10 09:52:00,Germany,POST,POSTAGE,1,18.0,18.0,2011-11-10 09:52:00,14841
575499,16003.0,2011-11-10 09:56:00,United Kingdom,23298,SPOTTY BUNTING,12,4.95,59.400000000000006,2011-11-10 09:56:00,14842
575500,16003.0,2011-11-10 09:57:00,United Kingdom,23321,SMALL WHITE HEART OF WICKER,12,1.69,20.28,2011-11-10 09:57:00,14843
575501,16218.0,2011-11-10 09:59:00,United Kingdom,23583,LUNCH BAG PAISLEY PARK  ,30,1.65,49.5,2011-11-10 09:59:00,14844
575502,16700.0,2011-11-10 10:10:00,United Kingdom,23320,GIANT 50'S CHRISTMAS CRACKER,12,2.89,34.68,2011-11-10 10:10:00,14845
575504,14895.0,2011-11-10 10:29:00,United Kingdom,23247,BISCUIT TIN 50'S CHRISTMAS,6,2.89,17.34,2011-11-10 10:29:00,14846
575507,17197.0,2011-11-10 10:32:00,United Kingdom,22109,FULL ENGLISH BREAKFAST PLATE,8,3.75,30.0,2011-11-10 10:32:00,14847
575508,14646.0,2011-11-10 10:32:00,Netherlands,22094,RED RETROSPOT TISSUE BOX,144,1.25,180.0,2011-11-10 10:32:00,14847
